pair_id,reference_path,search_path,style,placement,gt_x,gt_y,pred_x,pred_y,err_px,err_nm,score,theta_est_deg,scale_est,gt_rotation_deg,gt_scale_error,search_dose_e,num_candidates,stage2_used,stage2_margin,runtime_s
pair_0029,pair_0029/reference.png,pair_0029/search.png,finfet,near_boundary,645.7465910138166,244.19731598716783,645.771212875843,244.1571325957775,0.04712686105904844,0.47113085175108294,0.8241580724716187,0.0,0.9925,-0.19288065724814235,-0.0002923149055670161,133.0655491081908,1,False,,3.4661470830324106
pair_0030,pair_0030/reference.png,pair_0030/search.png,dram,uniform,172.40329356399045,920.7621531920338,172.41855427622795,920.7013387531042,0.06269996268193426,0.6306744127246302,0.8611770272254944,0.0,1.0075,0.06285910547921103,0.005860906048587659,173.70132444664924,1,False,,3.3878658749745227
pair_0031,pair_0031/reference.png,pair_0031/search.png,finfet,deep_array,249.80284375673915,434.7152938573341,249.5379164777696,486.25270879268646,51.53809585813028,513.1895134803073,0.7605125904083252,0.375,1.0,-0.23750411761117077,-0.004252087828444481,83.04935328467525,3,False,0.0010484904050827026,3.776106167002581
pair_0032,pair_0032/reference.png,pair_0032/search.png,dram,deep_array,276.27054051114834,669.6889942886087,276.53958432003856,669.6856487840414,0.26906460841769075,2.650997067246998,0.8430491089820862,-0.75,1.0,0.40728358665738024,-0.01473587223644036,212.52344005931653,1,False,,3.4231732499902137
pair_0033,pair_0033/reference.png,pair_0033/search.png,finfet,uniform,262.5528517763859,321.34334194116207,262.7895684838295,321.3529366850853,0.23691107760904803,2.3645118849447715,0.8422935009002686,-0.375,1.0,0.3040089061597699,-0.001941188732971641,162.266025087138,1,False,,3.3745719580329023
pair_0034,pair_0034/reference.png,pair_0034/search.png,dram,deep_array,134.18077419084358,482.5806206328749,133.9997287223523,482.5078902542591,0.19510809730716933,1.9561064116226168,0.7937861680984497,0.75,0.9925,-0.8252296463552764,0.002575720136828398,93.58348544743039,1,False,,3.4024788749520667
pair_0035,pair_0035/reference.png,pair_0035/search.png,finfet,uniform,359.7090634706016,582.4536514165009,359.7428261190653,582.4294520393014,0.041539454595877906,0.4172893871060716,0.8853456377983093,-0.75,1.0075,0.4128017522748202,0.0045615455612663895,220.88078869577262,1,False,,3.5347414999851026
pair_0036,pair_0036/reference.png,pair_0036/search.png,dram,deep_array,503.9288828690436,875.5524824200012,504.14147704839706,875.4165350869298,0.2523449275578827,2.5288220441796794,0.8333213329315186,1.125,1.0,-1.1686446492193885,0.002129136754540081,98.46764738852052,1,False,,3.394316333986353
pair_0037,pair_0037/reference.png,pair_0037/search.png,finfet,near_boundary,561.3386176144886,849.8886893473874,561.4317178055644,849.9358806610107,0.10437751510667577,1.0374133270876646,0.882030725479126,0.375,1.0,-0.39537256206610055,-0.0060950138280176,159.05406389361121,1,False,,3.692594874999486
pair_0038,pair_0038/reference.png,pair_0038/search.png,dram,uniform,655.865494209188,628.492840637733,655.9245609715581,628.4148867726326,0.09780433273112457,0.9792048119416229,0.9327594637870789,0.0,0.9925,-0.48959422750190373,0.0011875594852940893,232.38354885774353,1,False,,3.3986468340153806
pair_0039,pair_0039/reference.png,pair_0039/search.png,finfet,deep_array,539.7088784254373,293.35907277691257,539.6989707201719,293.3816377595067,0.024644290679575107,0.24787766891039892,0.8645370602607727,0.75,1.0075,-0.34331053180447074,0.00582188440033687,197.33517278580365,1,False,0.0025913864374160767,3.411121290992014
